"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"ENSG00000002016" 226.593423183569 -0.355689281547073 0.13508605679066 -2.63305695641317 0.0084620155605994 0.0226992331172312
"ENSG00000002330" 302.613028867571 0.381967202110176 0.215756887131738 1.77035925567907 0.0766673126506234 0.142349537359824
"ENSG00000002549" 4912.79774982671 0.902141127927822 0.319608793134312 2.82264176489258 0.0047629759163345 0.0138955546564575
"ENSG00000002586" 5782.53473089271 -0.111785745029448 0.133588553611885 -0.836791341825731 0.402709864999774 0.52202553742247
"ENSG00000002587" 30.463297931336 -0.704334083954354 0.35832417152879 -1.96563374708804 0.0493409329387106 0.0991069638162848
"ENSG00000002726" 245.535214367338 3.54127918484684 0.782433761014253 4.52597952861384 6.01163994776569e-06 4.40016594702555e-05
"ENSG00000002745" 25.4423031405877 -1.01319639501847 0.378435132305427 -2.67733174995165 0.00742111142889983 0.0203079358818415
"ENSG00000002822" 98.4967873591093 -0.504778296523208 0.250154881701474 -2.01786306583292 0.0436055245586844 0.0896783582586777
"ENSG00000002834" 20225.6040442201 0.533780476489503 0.125527936768925 4.25228431398582 2.11600978747731e-05 0.000130900642390526
"ENSG00000002919" 1912.55426896716 0.429734195330497 0.139207610052128 3.08700217732046 0.00202186115752467 0.00667752149475166
"ENSG00000002933" 600.824422454372 0.329445181302953 0.522492810754651 0.630525769009389 0.528350648449513 0.637717068184391
"ENSG00000003056" 4587.53613443034 -0.241557011498599 0.086090491223003 -2.80585007783131 0.00501840354491999 0.0145442025124689
"ENSG00000003096" 15.8770169497328 -1.09717428048182 0.255858504846323 -4.28820719147414 1.80121040974177e-05 0.000113602099025139
"ENSG00000003137" 24.3798621039724 0.0689506940522133 1.92003739211716 0.035911120447599 0.971353228752982 0.981359626722945
"ENSG00000003147" 195.781304635755 1.03802838000609 0.266034930047589 3.90184995564456 9.54603259421901e-05 0.000485375838959996
"ENSG00000003249" 55.9038555914887 -1.73872949795047 0.351205439600237 -4.95074763058793 7.39289218584058e-07 7.19458556786104e-06
"ENSG00000003393" 589.837198278436 -0.241188617299829 0.101628373532287 -2.37324094558301 0.0176327572233083 0.042146015326212
"ENSG00000003400" 2896.30770260936 0.602054004620123 0.107365958299833 5.60749435066571 2.05276711204062e-08 3.23740521619025e-07
"ENSG00000003402" 29637.0689653942 1.27863869962108 0.199874913315253 6.39719451737469 1.58257670089872e-10 4.40607102053951e-09
"ENSG00000003436" 95.9484648447734 2.02273894084938 0.316935552174867 6.382177471 1.74587461249742e-10 4.80678073616507e-09
"ENSG00000003509" 442.277411758684 -0.0728755750403479 0.126702190854814 -0.575172177755434 0.565174857235685 0.669623186943566
"ENSG00000003756" 6958.50108836919 0.0926428321390932 0.116477991402436 0.795367700143532 0.426399642974763 0.544701773765789
"ENSG00000004059" 2243.03294693692 0.0515926406373666 0.154693635776975 0.333514952817768 0.73874560421911 0.812095513863608
"ENSG00000004139" 471.126024070775 -0.741617906511837 0.144777521232984 -5.12246583720954 3.01565745567283e-07 3.3264196050365e-06
"ENSG00000004142" 1946.12599039379 0.319949440301836 0.0942729935712908 3.39386104314048 0.00068914651025162 0.00266273340342357
"ENSG00000004399" 2659.14635618432 0.0271695254850544 0.218166825158223 0.12453554964349 0.900891254909877 0.932571751800463
"ENSG00000004455" 3163.76533984682 -0.0359276310476842 0.0821373047198335 -0.43740942279798 0.66181445170878 0.751373318718951
"ENSG00000004468" 2936.56029048858 1.84382643808292 0.245486189695425 7.51091717367302 5.87145336962091e-14 3.4371077793211e-12
"ENSG00000004478" 1349.76400921426 -0.180347446939728 0.19554417513143 -0.922284935455182 0.3563799697447 0.476720219968325
"ENSG00000004487" 1660.49905660997 -0.169934362218441 0.110506186119642 -1.53778144179601 0.124102062668389 0.209343173663155
"ENSG00000004534" 3558.33938604309 -0.111970837703755 0.117401345563368 -0.953744074792719 0.340213204176709 0.459611821887622
"ENSG00000004660" 896.077991044137 1.23047076126995 0.282533793143776 4.35512774446699 1.3298933962213e-05 8.72846312021768e-05
"ENSG00000004700" 2080.82592765997 -0.252267697819696 0.118291729566717 -2.13258947809547 0.0329584172177194 0.0713296060147402
"ENSG00000004766" 810.49734632274 -0.430092102085377 0.141400525997852 -3.04165843125583 0.00235278712070097 0.00758088877456
"ENSG00000004777" 210.545040946006 0.386770057714423 0.250043556734126 1.54681073476202 0.121908890916149 0.206318600830254
"ENSG00000004779" 670.836657465718 0.13067846956033 0.118083589646832 1.10666071340791 0.268440647020938 0.382892255455061
"ENSG00000004799" 1740.81867094347 0.422375090300621 0.325011156567807 1.29957105091714 0.193748026965879 0.297649458571063
"ENSG00000004809" 155.727527707514 1.25455863526641 0.341160906798979 3.67732237271144 0.000235695093663527 0.00105885072992842
"ENSG00000004838" 39.1383251740571 -0.0988295367561126 0.197986989666783 -0.499171874487537 0.617658306682031 0.715120130433646
"ENSG00000004864" 325.778717352718 -0.0541580166292727 0.126368836133032 -0.428570985430768 0.668235464345598 0.756617824683676
"ENSG00000004866" 364.457446315633 0.557125054945043 0.153643999176949 3.62607754243245 0.000287758976987331 0.00125776099315411
"ENSG00000004897" 2143.27750108695 0.203497527882058 0.0940771770713943 2.1630913492188 0.0305341543361482 0.066916070942167
"ENSG00000004939" 6979.29220960422 1.17537575157101 0.689639138810251 1.70433446338144 0.0883186199492543 0.159605723878367
"ENSG00000004961" 675.783078546001 -0.0267094041082295 0.0774880854222948 -0.344690463865103 0.730327088020539 0.805268645305063
"ENSG00000004975" 693.31375785525 -0.132773738378957 0.0797733724006972 -1.66438667920471 0.0960351803630726 0.170778588357539
"ENSG00000005007" 6607.73922403608 0.565732874218355 0.128773105366413 4.39325333196408 1.11666875579799e-05 7.51104014342697e-05
"ENSG00000005020" 7151.65705792516 0.639271913085967 0.164237592868139 3.89236046341241 9.92735984895005e-05 0.000502667506912559
"ENSG00000005022" 4807.1358263002 -0.297541501741208 0.155344449705994 -1.91536615762158 0.0554458239073641 0.108944094204937
"ENSG00000005059" 1467.30600314611 -0.660902980260519 0.156302250265105 -4.22836510120334 2.35395586009252e-05 0.000143718557285048
"ENSG00000005075" 542.645885397348 0.219395988064147 0.154760820415816 1.41764554797956 0.156294275052229 0.251358995166775
"ENSG00000005100" 604.990176638856 0.224085281165255 0.107698945762611 2.08066364604146 0.0374647038242656 0.0791105122652899
"ENSG00000005102" 56.317819852623 -0.999149817973479 0.328342495558579 -3.0430109763091 0.00234223789595951 0.00755597885074847
"ENSG00000005156" 1026.7341514423 0.0999305133332205 0.092610735507808 1.0790381135111 0.280570737457908 0.396352918593391
"ENSG00000005175" 1403.48751038181 -0.347891574924864 0.10389226003362 -3.34858029666778 0.000812267397455687 0.0030724747733048
"ENSG00000005187" 102.446088099659 -1.04551465403271 0.20908340037827 -5.00046704875272 5.71916023081676e-07 5.76669443205823e-06
"ENSG00000005189" 73.7264880555349 1.32251077099877 0.239813790848319 5.51474027544666 3.49295403331356e-08 5.10351992300653e-07
"ENSG00000005194" 888.31018135143 -0.250637922936705 0.0958593647046568 -2.61464201968083 0.00893210177671228 0.0237483717508363
"ENSG00000005206" 564.819381156296 0.0154973879213423 0.162189812767437 0.0955509329279756 0.923877236657988 0.948354553851116
"ENSG00000005238" 3567.87420340939 0.797601111080078 0.23662728400408 3.37070644425909 0.000749757054744366 0.00286594473834491
"ENSG00000005243" 31.663301992761 -0.953896996124152 0.245329781451409 -3.88822339660823 0.000100980663266656 0.000510539800649127
"ENSG00000005249" 3897.30919935631 0.977612408848567 0.284708422747695 3.4337319543051 0.00059533259405011 0.00235038465308165
"ENSG00000005302" 6654.95064770347 0.766275384425269 0.199337066956027 3.84411888930976 0.000120986344975868 0.000598039250580382
"ENSG00000005339" 10569.0417790139 0.87247510589557 0.142781768513672 6.11054979202071 9.92884932571912e-10 2.23136948258051e-08
"ENSG00000005379" 688.744866856012 -0.219244209665171 0.203227130708937 -1.07881368447392 0.280670793221293 0.396452486015283
"ENSG00000005381" 6796.30014355497 3.56576942399619 0.588414445673241 6.05996241291523 1.36153361232891e-09 2.94387723227019e-08
"ENSG00000005436" 361.438208206579 -0.713617838447268 0.165365049405406 -4.31540909650004 1.59307599374725e-05 0.00010193404753074
"ENSG00000005448" 187.73720973893 -0.528430960096215 0.171518747590581 -3.08089329895056 0.00206380591765483 0.00678263060287371
"ENSG00000005469" 254.135456982922 -0.945320801866475 0.17837497618164 -5.2996267867969 1.16039632945625e-07 1.47230543337232e-06
"ENSG00000005471" 67.7641500946536 -0.748682247213817 0.307099631913636 -2.43791320278875 0.0147723205275005 0.0362925580191346
"ENSG00000005483" 7697.23853472672 0.398074504409736 0.128676211115618 3.09361381531554 0.00197734691601016 0.00655229862379784
"ENSG00000005486" 1348.00028376426 0.274600691967784 0.163759081326934 1.67685779464995 0.093570292955184 0.167175927433338
"ENSG00000005513" 25.9472257914662 -1.67112750805448 0.389365971011658 -4.29191976821323 1.77134956888641e-05 0.000112008616253334
"ENSG00000005700" 2089.0410960822 0.0435022065598069 0.16093593327645 0.270307604238268 0.786923615704711 0.848851702299699
"ENSG00000005801" 581.268526106192 -0.408850917839841 0.128460778923435 -3.18269063340743 0.00145913426811738 0.00506615499384809
"ENSG00000005810" 6535.85789643097 0.139306876933789 0.155573769653305 0.89543936130257 0.370552267429302 0.490611202076395
"ENSG00000005812" 3416.92677737389 -0.200175669697684 0.104184344830359 -1.92136035431837 0.0546862930636442 0.107824253811543
"ENSG00000005844" 21865.4669109419 0.207054205032686 0.0784604899839136 2.63896140688311 0.00831604473927029 0.022365480540132
"ENSG00000005882" 506.947393093841 -0.364778094703679 0.130164300362113 -2.80244347865641 0.0050717102516049 0.0146685678053699
"ENSG00000005884" 164.33301205266 0.0623154306080781 0.22308427875768 0.27933582301318 0.779987117178152 0.843887232422727
"ENSG00000005889" 1660.79190403295 0.00337108313575225 0.12658412274042 0.026631168765653 0.978753912990724 0.986064347986467
"ENSG00000005893" 14209.1458068705 0.501010685702135 0.140931294584737 3.55499952780817 0.000377979768253266 0.00158989889655449
"ENSG00000005961" 9140.37866024251 2.71332536604757 0.431288499467698 6.29120732270022 3.15006282254092e-10 8.14429453569378e-09
"ENSG00000006007" 3180.1224389273 0.414016177526724 0.145753752432365 2.84051813841872 0.00450403114990629 0.0132482259089564
"ENSG00000006015" 338.396347553591 -0.09589848539651 0.147516936126314 -0.650084579538684 0.515637589407181 0.626689003154847
"ENSG00000006025" 487.219926285745 -0.616268510123736 0.140089980123367 -4.3990905672271 1.08705457001065e-05 7.33392553511715e-05
"ENSG00000006062" 1182.3736034992 -0.527881117224146 0.0915635039245029 -5.76519131093324 8.15652642583115e-09 1.44632691800899e-07
"ENSG00000006125" 7608.78743550306 -0.0413234995196049 0.084106119372753 -0.491325718363747 0.623196092629121 0.720101298947522
"ENSG00000006194" 369.439782214622 -0.267068525010671 0.0825594358237328 -3.23486373599829 0.0012170079680937 0.00434245416989089
"ENSG00000006282" 447.934123571849 -0.275305833970167 0.257335765326854 -1.06983121300876 0.284695289951145 0.401038481525779
"ENSG00000006327" 100.475388546465 1.02211438282687 0.264627992302372 3.86245753494955 0.00011225208207508 0.000560445171790499
"ENSG00000006432" 184.286984916063 -0.344638175003056 0.212150679049034 -1.62449715715216 0.104269746624886 0.18230037018323
"ENSG00000006451" 1245.42050703869 -0.495703734026395 0.100964468852443 -4.90968495809009 9.12228252820674e-07 8.64536998457939e-06
"ENSG00000006453" 11.527879693381 -1.00390507287938 0.360658196338184 -2.78353599910433 0.00537698951344677 0.0153970378986459
"ENSG00000006459" 5927.15204825272 0.686427086569118 0.144207898789056 4.75998258301513 1.9360966610035e-06 1.66587572458809e-05
"ENSG00000006530" 761.26829060471 -0.246985108653941 0.142324792534102 -1.73536250611264 0.0826766167784884 0.151244730652842
"ENSG00000006534" 2248.35379768409 0.823767337310339 0.221616168648117 3.71709041959985 0.00020153033195585 0.000925380193293338
"ENSG00000006555" 292.025049238305 -0.454546567741482 0.168592434167827 -2.6961267270689 0.00701509723839986 0.0193659155744171
"ENSG00000006576" 1188.92770849757 -0.264079941365063 0.128227162024598 -2.05946959439378 0.039449274853218 0.0825792089389152
"ENSG00000006607" 522.891759458226 0.0298156673078983 0.124658035008372 0.239179667045898 0.810966268505895 0.866454794967385
"ENSG00000006625" 203.72993937526 -0.11558633804168 0.133937610146734 -0.862986415205193 0.388144936097829 0.507967993259341
"ENSG00000006634" 524.11367276022 -0.104741555754575 0.143770073023885 -0.728535178090745 0.466286042628154 0.580956135921904
"ENSG00000006638" 139.457886720909 1.07254846048074 0.292105038643782 3.6717903445298 0.000240857238505918 0.00107857943588281
"ENSG00000006652" 954.661598478329 0.411159246037003 0.216914356766587 1.89549116142384 0.0580273615963515 0.113221133233373
"ENSG00000006695" 403.716558370057 -0.145180573149483 0.121484977412772 -1.19504959577183 0.232067653400796 0.342242346277709
"ENSG00000006712" 2035.00322870092 0.308074931531385 0.0921424912944626 3.34346214437442 0.000827399818701828 0.00311969866723336
"ENSG00000006715" 2068.16006036927 -0.241172293981919 0.114927324954546 -2.09847652920925 0.0358630711270163 0.0763903074590001
"ENSG00000006740" 22.4359268519615 2.57925208790879 0.477485995090988 5.40173348417747 6.59999603433471e-08 8.97780282478681e-07
"ENSG00000006744" 1590.81459991791 -0.00150721827681357 0.0985962118016927 -0.0152867767358552 0.987803391888369 0.991942512111738
"ENSG00000006747" 22.2317445122719 1.4789316012496 0.408945440856112 3.61645210704273 0.000298668546462329 0.00129740803616356
"ENSG00000006756" 1020.15009393801 0.58358656008038 0.132465738213745 4.40556605768287 1.0550799235302e-05 7.15602019473015e-05
"ENSG00000006757" 120.01701520442 -0.383446915653084 0.154286480668722 -2.48529173775378 0.0129445303650196 0.0324290603267185
"ENSG00000006831" 3201.25638431466 0.241259053634257 0.0681172519229265 3.5418201237366 0.000397376352515376 0.00166209943639466
"ENSG00000007038" 49.6078491041014 0.323136267487384 0.444184340679252 0.727482348867229 0.46693052441581 0.581434874836853
"ENSG00000007047" 967.260971608091 0.615208830679613 0.120957140179249 5.08617209176672 3.65362556424206e-07 3.91672750911211e-06
"ENSG00000007062" 20.052016703659 0.471853359165841 0.486473909671218 0.96994586921371 0.332073474613011 0.451138683954874
"ENSG00000007080" 567.69342151356 0.34111415346449 0.186932377386657 1.82479973899288 0.0680312552778208 0.129186626903722
"ENSG00000007129" 687.058757796343 0.250652294719243 0.236304865449954 1.06071575903429 0.288819095962764 0.405484043664328
"ENSG00000007168" 7482.83619645686 0.124792242846897 0.069012141470433 1.80826504130961 0.0705652600000632 0.133121670831811
"ENSG00000007202" 6492.54444312181 0.275621828575078 0.0827587264401742 3.33042617293444 0.000867131548192196 0.00324566018966648
"ENSG00000007237" 10392.7673417129 1.30856612062883 0.217772330961206 6.00887226973724 1.86818231376156e-09 3.90700748941195e-08
"ENSG00000007255" 300.794751050676 -0.669224247119963 0.181258691046601 -3.69209467008624 0.000222414637889002 0.00100814181850246
"ENSG00000007264" 583.60627972789 -1.26055155662324 0.257674641095945 -4.89202799026649 9.98022468899361e-07 9.32133031708935e-06
"ENSG00000007312" 894.11183210102 -0.390073961940257 0.209129675355 -1.86522530233025 0.0621498303588259 0.120050367561274
"ENSG00000007314" 12.816424427635 -0.453169089508276 0.320346168876582 -1.41462309693757 0.157179033090852 0.252448754340073
"ENSG00000007341" 312.908296586757 0.468968273237814 0.131200202257268 3.57444779176654 0.000350967832212768 0.00149385593736411
"ENSG00000007350" 236.939358365518 -0.00743630873080646 0.382350763056505 -0.0194489182429263 0.984482986661151 0.98979912833735
"ENSG00000007376" 409.35682544312 0.31958523601872 0.166197625174941 1.9229230001471 0.0544897207611049 0.107531569507286
"ENSG00000007392" 954.759406013155 -0.641634537324502 0.109649268904411 -5.85169918354731 4.86576097042715e-09 9.11723884679082e-08
"ENSG00000007402" 242.859739860456 -0.899844634385715 0.333406438466894 -2.69894198361459 0.00695603016752841 0.0192345425764856
"ENSG00000007516" 592.525410161481 0.715700200271033 0.409246886614186 1.74882259017832 0.0803216906596119 0.147840509866335
"ENSG00000007520" 653.675639642658 0.288855432298275 0.149059931498799 1.93784761198956 0.0526418170133908 0.104611766714972
"ENSG00000007541" 394.416373873425 0.0419732016632931 0.179893221605063 0.233322863912243 0.815510705662586 0.869992739516138
"ENSG00000007545" 489.994512780239 -0.219447107162316 0.0928194128940315 -2.36423718185818 0.0180672415216188 0.0429966991333322
"ENSG00000007866" 18.2904390507055 2.27694242064479 0.466709945729308 4.87870987425971 1.06781999787174e-06 9.89948892217812e-06
"ENSG00000007923" 978.96894063388 -0.000968460050871748 0.087789069622501 -0.0110316700591109 0.99119817930728 0.994015873776229
"ENSG00000007944" 3354.90575580947 0.438254043906814 0.175423804011556 2.49825869628242 0.0124805078738366 0.0314842770611058
"ENSG00000007968" 1942.29174734106 2.20366898652634 0.243088041885396 9.06531217839691 1.24247947106898e-19 2.19158665123885e-17
"ENSG00000008018" 3116.26062489249 0.0354696116350645 0.0761447251262865 0.465818368590048 0.641345515885245 0.734411274277086
"ENSG00000008056" 19.1878578183072 0.514481170211712 0.363533861108992 1.41522214366013 0.15700337397984 0.252196840199718
"ENSG00000008083" 3672.20563836938 0.353061318673406 0.102352279111517 3.44947197793935 0.000561684023753975 0.0022320009427698
"ENSG00000008086" 776.001394346006 0.714278982193222 0.160416980006636 4.45263950339716 8.48210961790175e-06 5.92377809235644e-05
"ENSG00000008128" 110.131789718286 0.278875177482795 0.172185660649535 1.61961905788667 0.105314133156221 0.183751859543467
"ENSG00000008130" 15876.4700362939 1.06697380509207 0.187445929372408 5.6921684491332 1.25436009585383e-08 2.10718349185069e-07
"ENSG00000008226" 96.2115460968357 -0.468255883496708 0.208200872776004 -2.24905821600704 0.0245087924794292 0.0556303111383318
"ENSG00000008256" 361.46579974145 -0.655568543678201 0.128667156024727 -5.09507293028392 3.48607029658808e-07 3.75663306759739e-06
"ENSG00000008277" 68.5137678410774 -0.864827536629015 0.234232661163219 -3.69217312536265 0.000222346019105756 0.00100800120362604
"ENSG00000008282" 1903.05143014416 -0.629147858040593 0.110772333100328 -5.6796479809698 1.34972233285127e-08 2.24487626960765e-07
"ENSG00000008283" 457.507247342106 -1.01356833936633 0.152079363008113 -6.66473293494963 2.65147059176569e-11 8.94195950136226e-10
"ENSG00000008294" 3998.87492249825 0.23547583514278 0.136609507143554 1.72371484288669 0.0847593341483199 0.154328183894778
"ENSG00000008300" 118.570137221674 -0.381970230500567 0.192636328819661 -1.98285667527517 0.0473834412296955 0.0958428851610235
"ENSG00000008311" 89.1446320294604 -0.51133570690916 0.269415762342486 -1.89794280209612 0.0577036171738725 0.112696072264619
"ENSG00000008324" 457.953444445565 -0.575286090460656 0.0860096702788607 -6.68862104220911 2.25283268830667e-11 7.75361966703338e-10
"ENSG00000008382" 372.07066509308 0.165999105162651 0.152446468705106 1.0889009537096 0.276197565643754 0.391400418035067
"ENSG00000008394" 1057.47797004996 1.21093274722831 0.195528324288015 6.19313212874774 5.89802460019911e-10 1.41189229960659e-08
"ENSG00000008405" 445.593476370958 -0.871545963064643 0.135483725200998 -6.43284617227385 1.25236381087337e-10 3.56823869642146e-09
"ENSG00000008438" 3134.81333640876 3.27660037791291 0.536820691692875 6.1037147573058 1.03631162899632e-09 2.3192446648598e-08
"ENSG00000008441" 456.252171375698 0.105170929257618 0.389929723734841 0.269717651299484 0.78737747988607 0.849033848665758
"ENSG00000008513" 5169.70450095923 -0.123114239896406 0.07412886910856 -1.66081367997275 0.0967508728236028 0.171747184081368
"ENSG00000008516" 26441.3808070546 1.26838030898059 0.32143280350218 3.94602011730265 7.94609404558235e-05 0.000412633599566354
"ENSG00000008517" 3706.3406980605 -0.947702446396929 0.237198974866814 -3.9953901441988 6.45878015478319e-05 0.000345021627276135
"ENSG00000008710" 709.190820039998 -0.223591996656529 0.141906743622357 -1.57562629476971 0.11511195256515 0.196903435746322
"ENSG00000008735" 10.4598114628185 0.45995622650804 0.295759284238799 1.55517088057552 0.119905377461567 0.20352226168781
"ENSG00000008838" 1665.52891646848 0.134493829671887 0.0970388187228107 1.38597966712751 0.165753112265319 0.262974536537396
"ENSG00000008853" 462.283129329958 0.145371855863314 0.159293672648152 0.912602826255446 0.361451467361307 0.481591147946693
"ENSG00000008869" 2357.78146877737 -0.131590601696921 0.103033188814136 -1.27716712654891 0.201543250134945 0.306934170938257
"ENSG00000008952" 5295.80950040587 0.368161810744459 0.106635692489493 3.45251952840025 0.000555377274032545 0.00220955929575405
"ENSG00000008988" 12548.8886873203 -1.28880832578109 0.14244456050143 -9.04778898712776 1.45892367127079e-19 2.55654918630334e-17
"ENSG00000009307" 19369.313241608 -0.140142183076764 0.0571617158850072 -2.45167908112992 0.0142191412821094 0.0351298743931657
"ENSG00000009335" 2735.29510028287 0.0637826728562589 0.0806987775785828 0.790379665840027 0.429306073860848 0.547397400783906
"ENSG00000009413" 1582.99369538475 0.00850360963454657 0.128616666167011 0.0661159232933659 0.947285533634825 0.964773881948083
"ENSG00000009694" 376.329398547203 1.08979797098254 0.383872105603283 2.83896108905815 0.00452606757340054 0.0133003313582628
"ENSG00000009780" 362.841407588043 -0.579159285348871 0.0743900499263688 -7.78544020231365 6.94708960119249e-15 4.83788102071615e-13
"ENSG00000009790" 7931.0918425714 -0.37499834216313 0.115319933414126 -3.25180852139822 0.00114673246156115 0.00413073277266103
"ENSG00000009830" 178.12249034172 0.0828751053943174 0.104112282781992 0.796016600345376 0.426022386758774 0.544403776957456
"ENSG00000009844" 1721.24601052843 0.0453166375269511 0.0798703137514965 0.567377732707379 0.57045757509579 0.674302885366952
"ENSG00000009954" 3976.21159034227 0.190239394878696 0.118298122985157 1.60813536240609 0.107805535854663 0.187058481283642
"ENSG00000010017" 2278.54815613621 0.43912676699863 0.0994990314102364 4.41337730402723 1.01770405450639e-05 6.94822088244734e-05
"ENSG00000010030" 419.298963834658 1.82701116122646 0.440145860795191 4.15092205553334 3.31138531140513e-05 0.000192961424873034
"ENSG00000010072" 395.759515540332 -0.154713431209346 0.079595002811205 -1.94375809718002 0.0519246290076347 0.103444139420694
"ENSG00000010165" 1055.05345299627 -0.00365384651599682 0.0996883973192246 -0.036652675880588 0.970761942441259 0.981007064897387
"ENSG00000010219" 257.607923787071 -0.0737985958705199 0.117334049834935 -0.628961464931446 0.529374284578554 0.638629141188928
"ENSG00000010244" 5564.03459538014 -0.0160890982857223 0.072872570195007 -0.220784010261582 0.825260614335676 0.877051807584551
"ENSG00000010256" 3022.79240083457 0.431277929375084 0.133083772603866 3.24065001267146 0.00119257504841848 0.00426725503789724
"ENSG00000010270" 1037.82382325824 0.0113484247521604 0.0692680987965645 0.163833351128778 0.869862335999951 0.910796972542371
"ENSG00000010278" 945.260808842752 0.208830407911068 0.291164852833475 0.717223957077344 0.473235919273368 0.587376891423464
"ENSG00000010292" 3813.62394619613 0.503844329432725 0.116337814665457 4.3308732494382 1.48519160311363e-05 9.61590728594046e-05
"ENSG00000010295" 1394.45408104419 -0.0667866908686639 0.141170365995558 -0.473092850597024 0.636146937231437 0.730281975341985
"ENSG00000010310" 84.7753984869454 -0.233596363257658 0.242911378445994 -0.961652618959524 0.3362241303319 0.455451768043564
"ENSG00000010318" 115.123619530382 0.0195738885072569 0.136809820516516 0.143073709426392 0.886231968142276 0.92263373002425
"ENSG00000010319" 38.2734370346111 0.41916851990568 0.253708857754974 1.65216352166349 0.0985012205422822 0.174211727875657
"ENSG00000010322" 2841.08085831592 0.298098203053256 0.0824112904292817 3.61720101093501 0.00029780602702013 0.00129411241614122
"ENSG00000010327" 5887.3940575809 1.46075178082309 0.234691301626889 6.22414111940711 4.84201115758793e-10 1.19115667800424e-08
"ENSG00000010361" 295.166316232442 -0.046781115677194 0.180574072057119 -0.259068841635228 0.795582125036785 0.854992478529791
"ENSG00000010404" 440.692281492627 0.592434056198729 0.229051772966283 2.58646352537047 0.00969664325941334 0.025457961459864
"ENSG00000010539" 1208.00812826878 0.213063032744362 0.160102281727228 1.33079323071338 0.183257055938987 0.284796251262472
"ENSG00000010610" 6783.9957171124 -1.17303851313927 0.256001077627142 -4.58216240342461 4.60192270590737e-06 3.4834034350108e-05
"ENSG00000010626" 88.0083961403783 -0.402748747673976 0.158557115495725 -2.54008624220233 0.0110825137253026 0.0285129330667966
"ENSG00000010671" 4759.14084493979 0.419280772936165 0.100861970355117 4.15697583003735 3.22488093672931e-05 0.000189071250370981
"ENSG00000010704" 183.214766909199 -0.451781208099731 0.24280688279353 -1.86066063244138 0.0627921165720115 0.121033962953664
"ENSG00000010803" 383.245371935315 -0.0744969610453619 0.126667859388034 -0.588128365042848 0.556446135325362 0.662266495059629
"ENSG00000010810" 5794.47992234444 -0.731182884293238 0.154817205117994 -4.7228787248547 2.32529522464525e-06 1.95618105641556e-05
"ENSG00000010818" 2886.4760290091 -0.221150841808555 0.174833430630549 -1.26492308142075 0.205898902391683 0.31193466900917
"ENSG00000011007" 1982.95399485664 0.0507203494086244 0.0946926331623803 0.535631418355939 0.592213310378722 0.692780272462321
"ENSG00000011009" 1647.56944773779 0.217367842674211 0.129947329638739 1.67273804916581 0.0943788753211811 0.168344888978524
"ENSG00000011021" 720.813263557591 0.00375815258029274 0.0801059172712808 0.0469147936670603 0.96258113743581 0.975460667339136
"ENSG00000011028" 84.7630359303045 -0.606477002317527 0.421047121141629 -1.44040173145733 0.149753774104552 0.242953433227469
"ENSG00000011105" 494.633587723962 1.74627239790253 0.329936712453207 5.29274958496832 1.20490859633516e-07 1.52381152718594e-06
"ENSG00000011114" 1239.8922413727 0.0107175964241422 0.104004272535525 0.103049578280367 0.917923622588948 0.944086629017657
