"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"1906" 1.18658615442297 -1.11849596190885 0.573977965827688 -1.94867404064188 0.0513343638056589 0.159562408986461
"1945" 209.658720451594 0.436998456450049 0.284232597670377 1.5374677641895 0.124178803173791 0.287495672717531
"1960" 0.906702322719008 -0.966753958408393 0.724253723862716 -1.33482773585524 0.181932733536194 0.358941138190715
"1968" 1.03030035765369 -1.03567884967908 0.923311114856787 -1.1217008362774 0.261989660868317 0.455091892203799
"1982" 7.04772617681385 0.133343681169903 0.428816103653878 0.310957727645258 0.755832757989274 0.866513470141846
"2015" 0.657691427219998 -0.603359883610848 1.07809378790443 -0.559654355103598 0.57571522198452 0.745040008939273
"2022" 3.43200453486851 0.474010284796134 0.481647471071384 0.984143618031957 0.325044903224575 0.529867718955129
"2029" 1.23488791829421 -0.351677056544245 0.6497329341723 -0.541264014871354 0.588325619933012 0.752803750236865
"2030" 6.56236528966127 0.0279060960538838 0.358348966468458 0.0778740799196366 0.9379282180092 0.968866822422698
"2039" 0.436945603857272 0.993920593796965 1.06073465612694 0.937011521265896 0.348752631540521 0.54751402576942
"2049" 0.945780471651626 -1.17930221605025 0.653235601658552 -1.80532446954212 0.0710239227265498 0.192964538914599
"2061" 0.515325506775861 -0.0110174173940144 1.13257952377634 -0.00972772080257927 0.992238524169551 0.992677032253555
"2078" 2.12200320810521 0.178222031298272 0.817917713113271 0.217897263307697 0.827509159483269 0.91179249980101
"2080" 3.09118776384796 1.67425728095987 0.786711944709105 2.12817066299781 0.0333229362502047 0.113343648345891
"2086" 1.32356367580277 -1.02954438535353 0.716778860189877 -1.43634870185876 0.150903142301611 0.322976149890139
"2095" 38.6919192662852 1.28923617865274 0.281355119533945 4.58223820767261 4.60025435035135e-06 0.000101375975498483
"2108" 79.0400583107917 0.400335857441064 0.772940549545727 0.517938744029342 0.604501008842919 0.766818474999863
"2118" 2.13039618313093 -1.10215129945102 0.726600622480523 -1.51685983379483 0.129302076511705 0.292527511499865
"2123" 4.53878455360586 -0.888833761342072 0.357618788593354 -2.48542243778125 0.0129397781370468 0.0557910724024846
"2124" 47.357087608115 2.973932953796 0.551412228839186 5.39330250266053 6.91743503135444e-08 2.65544764184209e-06
"2129" 0.784556811866908 0.882981666533829 0.945292650818224 0.934082863935883 0.350261150573721 0.547705635502152
"2152" 52.6433217212783 -0.460015131392406 0.184335225309743 -2.49553567756479 0.0125767107110478 0.055430687948692
"2170" 5.01198769369424 2.84749013861089 0.806713037004755 3.52974354943281 0.000415962653238663 0.0036396732158383
"2171" 5.81664837192816 -0.182468215026493 0.399747000040146 -0.456459247994777 0.648059769058285 0.800136547944541
"2213" 1.04260524515995 -0.953630245211568 0.649603832245981 -1.46801819489646 0.142099280638382 0.307451170835773
"2255" 1.95862321586469 0.945217447112418 1.00316231649733 0.942237792995224 0.346070908731053 0.546785130534359
"2287" 1.51315681388224 2.79826355976705 0.810251382384704 3.45357455797397 0.000553209358134913 0.00463605025479258
"2288" 0.951303269522957 1.48911026157083 0.792195245010681 1.87972633129192 0.0601453850417128 0.176162573035352
"2297" 1.06006233267245 2.32829021806397 1.20514264281131 1.93196235479032 0.0533641524919979 0.162970028624094
"2303" 1.35148361467443 0.118082386916965 0.629890418562938 0.187464967615104 0.851296088530449 0.918290347161102
"2310" 0.613606431595578 1.69748853283709 0.839469892416492 2.02209578708144 0.0431664571764837 0.140349956393485
"2313" 0.790084113152632 -0.926219417357351 0.810329706382496 -1.1430155035192 0.253032154189267 0.446386864331192
"2331" 3.65890517494078 2.28144047664989 1.01076884925035 2.25713374362689 0.0239997189509943 0.0898102690304505
"2337" 0.580091476781352 -0.0190265034583863 0.872596124950095 -0.0218044785145871 0.982603921699344 0.992613469288811
"2338" 0.434436235509665 0.531048632694869 0.922258282162945 0.575813351818773 0.564741347764367 0.740134585726428
"2348" 0.488852091905415 1.15333578135126 1.04322596713214 1.10554742470782 0.268922456738788 0.462453357686645
"2360" 1.08906026813818 -1.07146496932025 0.654874147610677 -1.63613875006292 0.101810551834089 0.248267534185587
"2365" 0.658225924148966 0.0174232055600235 0.968375355444799 0.0179922025710997 0.985645073852428 0.992677032253555
"2371" 13.4839196289553 -1.1884966003951 0.372457310989058 -3.19096058884992 0.00141800621687776 0.010289191451735
"2372" 8.2564550375917 0.61328341615526 0.456896677254188 1.34228031563046 0.179505123399307 0.357209192048788
"2373" 12.3870324715546 -0.0213410971746833 0.404627049805367 -0.0527426359284401 0.957936967723379 0.97765436671597
"2382" 1.21713505117378 0.148248145639818 0.643345433414012 0.230433197999271 0.81775516688396 0.906078816193587
"2384" 38.583235006883 0.793420287269568 0.222113535641565 3.57213838849491 0.000354078209256447 0.00326018535106432
"2386" 2.41590350532437 0.662769405521553 0.610092112614457 1.08634317969028 0.277327190027571 0.471415844512362
"2409" 1.7994561597463 -0.0641957759199945 0.621859572636482 -0.103231949373756 0.917778883429332 0.958580279966741
"2415" 8.0463005073278 -0.567366337620137 0.383184645119249 -1.48066042010522 0.138697086070146 0.302288520922113
"2445" 2.05633925375315 -0.68429773393202 0.483259195722667 -1.41600561352737 0.156773860916607 0.328452279033032
"2449" 35.8390359044548 0.492407287296957 0.31357421080827 1.57030543432678 0.116344070526733 0.27579570503349
"2452" 0.88296728686128 -1.36334589877011 0.913093435384824 -1.49310667006989 0.135409266849504 0.3003778399274
"2453" 268.251252877052 0.179610681903259 0.183188461674191 0.98046940435967 0.326854465048432 0.530721953852724
"2457" 0.420861681587254 -1.2470503830408 1.01449345802026 -1.22923452406916 0.218983888222567 0.407173167163835
"2466" 1.33348182429964 0.74646433508422 0.618423901095217 1.20704315237856 0.227415525819429 0.418260435005848
"2471" 1.20355752268664 1.46286844698596 1.07818323685394 1.35679019760548 0.174847883017971 0.351467872958421
"2474" 1.17201053522165 1.07055528195975 1.19360158826005 0.896911743825952 0.369766012992474 0.557432364938596
"2477" 4.09675688949201 0.716535346558867 0.539289397908015 1.32866573928287 0.183958272922272 0.360049909173526
"2518" 51.7524510779086 1.26861616872681 0.35177754380987 3.60630230965645 0.000310591276769796 0.00298067434964562
"2534" 6.1362449450681 0.0569145802718015 0.36395455580012 0.156378260320661 0.875734872103404 0.933803313443594
"2550" 14.0775523756949 -1.08544231413055 0.245436392986552 -4.42249945463477 9.75655956871968e-06 0.000187262998173813
"2554" 0.491763780205746 0.841714978675515 0.925649881986305 0.909323271201981 0.363179510253238 0.556937651032672
"2574" 60.2312652815716 -1.09471169019935 0.223821154344977 -4.89101083140723 1.00319443253064e-06 3.31611492975406e-05
"2577" 3.92101033244566 -0.164262607859371 0.343652609879261 -0.477990281863662 0.63265712190505 0.784231224028135
