	x
SRX9690461_SRR13259899	0.849416454895673
SRX9690462_SRR13259900	0.987757608946004
SRX9690463_SRR13259901	0.840719504290533
SRX9690464_SRR13259902	1.30088629637331
SRX9690465_SRR13259903	1.08400160765092
SRX9690466_SRR13259904	1.05816629709538
SRX9690467_SRR13259905	0.951020595538645
SRX9690468_SRR13259906	1.19040923386236
